INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch GCC as the compiler.
   Compiling ../../../src/test_tb.cpp in debug mode
   Compiling ../../../src/test.cpp in debug mode
   Generating csim.exe
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.348633,0.348633
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.4707,3.4707
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.33691,1.33691
0,0
0,0
0,0
0,0
0,0
0.742188,0.742188
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.65332,5.65332
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.48047,2.48047
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.84766,4.84766
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.10156,2.10156
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.18555,2.18555
0,0
0,0
0,0
0,0
1.36328,1.36328
0,0
0,0
2.8877,2.8877
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.310547,0.310547
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
4.13281,4.13281
0,0
0,0
0,0
0,0
0,0
0.356445,0.356445
0,0
1.81934,1.81934
0,0
0,0
0,0
0,0
0,0
0.274414,0.274414
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.70508,4.70508
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.12305,1.12305
0,0
0,0
0,0
2.39941,2.39941
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.44238,2.44238
0,0
2.07617,2.07617
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
1.0293,1.0293
0,0
0,0
4.91406,4.91406
0,0
0,0
0,0
0,0
1.13574,1.13574
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.39648,1.39648
0,0
0,0
0,0
3.0625,3.0625
0,0
0,0
1.62402,1.62402
0,0
0,0
0,0
0,0
0.859375,0.859375
0,0
0,0
0,0
0,0
5.2832,5.2832
0,0
5.68457,5.68457
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.00879,5.00879
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.16797,2.16797
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.59668,2.59668
0,0
0,0
2.54492,2.54492
0,0
0,0
0,0
0,0
0,0
0,0
1.2041,1.2041
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.873047,0.873047
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.82031,3.82031
0,0
0,0
5.31738,5.31738
0,0
0,0
0,0
0,0
0,0
2.12207,2.12207
0,0
0,0
0,0
5.74805,5.74805
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.78809,5.78809
1.14844,1.14844
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.21387,2.21387
1.12891,1.12891
0,0
0,0
0,0
2.79199,2.79199
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.822266,0.822266
0,0
0,0
0,0
0,0
0,0
3.89941,3.89941
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.44238,1.44238
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.602539,0.602539
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.3877,2.3877
0,0
0,0
6,6
0,0
3.93066,3.93066
0,0
3.50098,3.50098
0,0
0,0
0,0
0,0
0.848633,0.848633
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.01855,1.01855
0,0
0,0
0,0
0,0
1.19727,1.19727
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.867188,0.867188
0,0
6,6
0,0
0,0
0,0
0,0
0,0
5.75293,5.75293
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.65527,4.65527
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.82813,2.82813
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.86914,3.86914
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.40234,4.40234
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.253906,0.253906
2.56836,2.56836
0,0
4.59277,4.59277
6,6
6,6
0,0
0,0
0,0
0,0
0.597656,0.597656
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.63379,5.63379
1.36328,1.36328
3.16406,3.16406
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.62598,1.62598
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.80859,5.80859
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.60059,4.60059
0,0
0,0
0,0
1.63379,1.63379
0,0
0,0
1.14844,1.14844
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.92969,4.92969
0,0
0,0
3.94531,3.94531
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.20313,4.20313
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0.863281,0.863281
0,0
0,0
0,0
0,0
2.84863,2.84863
3.28125,3.28125
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.56348,4.56348
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.11328,1.11328
0,0
0.150391,0.150391
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.30469,3.30469
0,0
0,0
0.832031,0.832031
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.71387,1.71387
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.87793,3.87793
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.27734,5.27734
0,0
0,0
0,0
0,0
0,0
0,0
5.38184,5.38184
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.67676,4.67676
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.61914,1.61914
3.9209,3.9209
0,0
0,0
0,0
0,0
2.59277,2.59277
0,0
1.53516,1.53516
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.47461,1.47461
5.16602,5.16602
0,0
0,0
5.27148,5.27148
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.96387,5.96387
0,0
0,0
0,0
0,0
0,0
0,0
1.82422,1.82422
0,0
0,0
0,0
0,0
0,0
5.17676,5.17676
0,0
0,0
3.41113,3.41113
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.69238,2.69238
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.36914,1.36914
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0673828,0.0673828
0,0
5.08301,5.08301
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
1.29492,1.29492
0.708984,0.708984
0,0
0,0
0,0
0,0
1.5293,1.5293
0,0
0,0
0,0
0.108398,0.108398
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.74902,4.74902
0,0
0,0
0,0
0,0
0,0
0,0
3.42188,3.42188
0,0
0,0
0,0
6,6
1.50391,1.50391
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.57422,5.57422
0,0
0,0
2.21973,2.21973
0,0
0,0
0,0
0,0
0,0
0,0
1.5957,1.5957
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.26563,5.26563
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.25293,0.25293
0,0
0,0
0,0
5.63477,5.63477
0,0
0,0
1.42383,1.42383
0,0
0,0
1.89551,1.89551
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
6,6
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.23633,1.23633
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.55957,5.55957
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.78027,2.78027
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.61328,1.61328
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.5459,2.5459
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.987305,0.987305
0,0
4.96484,4.96484
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.60352,4.60352
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
4.33301,4.33301
0,0
0,0
3.91113,3.91113
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.49512,5.49512
0,0
0,0
0,0
0,0
0,0
0,0
3.77441,3.77441
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.39551,2.39551
0,0
0,0
0.31543,0.31543
0,0
0,0
0,0
3.54102,3.54102
6,6
6,6
2.02148,2.02148
6,6
0,0
0.232422,0.232422
6,6
0,0
0,0
1.54102,1.54102
0,0
6,6
0,0
4.47266,4.47266
0,0
6,6
3.57617,3.57617
1.9248,1.9248
0,0
2.12598,2.12598
0,0
0,0
0,0
2.82031,2.82031
0,0
0,0
6,6
0,0
6,6
1.92383,1.92383
6,6
6,6
6,6
0,0
1.50684,1.50684
0,0
0,0
0,0
0,0
2.12695,2.12695
6,6
4.10059,4.10059
3.91602,3.91602
0,0
1.83691,1.83691
0,0
0,0
6,6
5.32715,5.32715
6,6
0,0
6,6
1.37793,1.37793
6,6
5.54395,5.54395
0,0
0,0
0,0
6,6
0,0
6,6
0,0
6,6
0,0
0,0
0.318359,0.318359
0,0
6,6
0.371094,0.371094
0,0
5.54492,5.54492
3.57422,3.57422
1.17676,1.17676
0,0
0,0
6,6
0.772461,0.772461
6,6
5.69043,5.69043
6,6
0.0332031,0.0332031
0,0
0,0
0,0
0,0
0,0
6,6
0.607422,0.607422
6,6
0,0
0,0
0,0
0,0
0,0
2.92188,2.92188
6,6
0,0
5.67871,5.67871
0,0
0,0
0,0
0,0
0,0
6,6
4.23633,4.23633
0,0
0,0
0,0
6,6
0.645508,0.645508
0.265625,0.265625
0,0
6,6
0.560547,0.560547
3.85449,3.85449
6,6
0,0
0,0
1.83984,1.83984
2.71777,2.71777
4.10742,4.10742
0,0
0,0
0.770508,0.770508
1.31152,1.31152
0,0
0,0
0,0
2.02051,2.02051
0.110352,0.110352
4.01563,4.01563
1.9834,1.9834
0,0
6,6
6,6
3.38477,3.38477
0,0
6,6
1.4375,1.4375
2.87598,2.87598
0,0
3.8877,3.8877
0.950195,0.950195
6,6
6,6
0,0
0,0
0,0
2.30762,2.30762
6,6
0,0
4.25,4.25
6,6
0,0
0,0
0,0
6,6
4.18555,4.18555
2.63672,2.63672
0,0
0,0
1.80762,1.80762
6,6
0,0
0,0
0,0
1.90625,1.90625
0.729492,0.729492
0,0
6,6
0.646484,0.646484
0.317383,0.317383
0,0
6,6
0,0
0,0
0,0
0,0
0,0
4.8418,4.8418
0,0
0,0
6,6
0,0
2.44238,2.44238
0,0
1.17383,1.17383
6,6
0,0
4.79199,4.79199
5.17285,5.17285
5.65039,5.65039
6,6
0,0
0,0
0,0
1.3125,1.3125
0,0
0,0
6,6
2.11328,2.11328
0,0
5.7666,5.7666
1.18848,1.18848
0.56543,0.56543
0,0
0,0
0,0
6,6
6,6
0,0
0,0
1.56641,1.56641
0,0
0,0
2.41309,2.41309
0,0
6,6
0,0
0,0
0,0
1.46289,1.46289
1.5332,1.5332
0.258789,0.258789
0,0
6,6
0,0
0,0
5.27734,5.27734
5.45508,5.45508
0,0
2.14746,2.14746
0,0
6,6
3.33203,3.33203
6,6
0,0
6,6
3.08789,3.08789
0.849609,0.849609
2.94336,2.94336
6,6
0,0
6,6
6,6
0,0
6,6
0,0
6,6
0,0
6,6
0,0
6,6
0,0
6,6
6,6
0,0
1.42676,1.42676
6,6
0,0
6,6
4.79102,4.79102
3.65918,3.65918
4.1084,4.1084
0,0
2.58496,2.58496
6,6
6,6
0,0
6,6
6,6
0,0
4.18457,4.18457
6,6
0,0
6,6
6,6
0,0
0.130859,0.130859
0,0
3.03516,3.03516
0,0
6,6
5.99707,5.99707
6,6
6,6
3.75977,3.75977
6,6
0,0
6,6
4.61133,4.61133
4.04102,4.04102
6,6
4.53516,4.53516
2.20996,2.20996
4.29199,4.29199
6,6
2.28125,2.28125
6,6
6,6
6,6
0,0
6,6
1.57324,1.57324
0,0
3.51074,3.51074
0,0
1.16797,1.16797
4.92969,4.92969
0,0
6,6
0,0
0,0
6,6
3.56348,3.56348
0,0
4.57031,4.57031
0,0
4.56055,4.56055
0,0
6,6
0,0
0,0
0.634766,0.634766
0,0
5.26855,5.26855
2.51855,2.51855
0,0
0,0
0,0
6,6
0,0
0,0
6,6
0,0
0,0
5.51855,5.51855
6,6
6,6
0,0
0,0
6,6
0,0
0,0
0,0
1.81543,1.81543
0.698242,0.698242
0,0
4.70313,4.70313
6,6
0.4375,0.4375
0,0
0,0
0,0
0,0
5.37012,5.37012
0,0
0,0
6,6
0,0
6,6
6,6
0,0
2.06348,2.06348
2.32617,2.32617
0,0
4.59082,4.59082
6,6
6,6
4.02832,4.02832
1.97266,1.97266
6,6
0,0
6,6
0,0
0,0
6,6
5.09277,5.09277
2.86133,2.86133
0,0
6,6
0.955078,0.955078
2.375,2.375
0.250977,0.250977
0,0
0,0
3.44238,3.44238
6,6
6,6
4.89746,4.89746
6,6
0,0
1.74023,1.74023
6,6
6,6
6,6
2.36816,2.36816
6,6
0,0
0,0
6,6
5.12988,5.12988
0.689453,0.689453
4.24707,4.24707
0,0
2.85547,2.85547
6,6
4.68848,4.68848
0,0
0,0
1.5166,1.5166
0,0
6,6
2.41211,2.41211
3.00586,3.00586
6,6
5.71387,5.71387
1.46094,1.46094
0,0
6,6
5.84473,5.84473
6,6
3.82031,3.82031
6,6
0.861328,0.861328
6,6
0,0
6,6
2.49219,2.49219
4.60352,4.60352
5.14063,5.14063
5.6543,5.6543
1.86914,1.86914
6,6
6,6
6,6
6,6
0,0
0,0
6,6
6,6
0,0
2.94043,2.94043
0,0
0,0
0,0
6,6
6,6
6,6
0,0
5.125,5.125
6,6
6,6
3.32813,3.32813
0,0
3.0752,3.0752
5.94434,5.94434
0,0
6,6
6,6
6,6
0,0
0,0
6,6
6,6
6,6
6,6
6,6
0,0
0,0
0,0
6,6
6,6
6,6
2.53125,2.53125
2.92578,2.92578
0,0
3.06641,3.06641
6,6
6,6
2.11621,2.11621
0,0
6,6
6,6
6,6
6,6
1.38086,1.38086
0,0
0,0
0,0
6,6
0.0537109,0.0537109
6,6
0,0
0,0
6,6
6,6
6,6
6,6
5.18848,5.18848
3.84961,3.84961
0,0
0,0
2.86816,2.86816
6,6
4.33691,4.33691
1.58887,1.58887
2.40137,2.40137
0,0
0,0
0,0
6,6
5.64648,5.64648
1.45703,1.45703
0,0
1.2627,1.2627
0,0
6,6
5.96777,5.96777
6,6
4.71973,4.71973
6,6
2.83887,2.83887
0,0
6,6
5.33398,5.33398
1.80176,1.80176
0.604492,0.604492
5.55762,5.55762
6,6
0,0
3.74316,3.74316
0,0
6,6
2.24023,2.24023
6,6
0,0
0,0
0,0
0,0
2.45605,2.45605
6,6
6,6
0,0
0,0
2.94727,2.94727
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
6,6
3.07031,3.07031
0,0
3.62207,3.62207
0.486328,0.486328
0,0
4.97168,4.97168
0,0
6,6
3.52344,3.52344
0,0
0,0
2.85254,2.85254
4.61426,4.61426
6,6
0,0
0,0
0,0
3.2666,3.2666
0,0
0,0
0,0
0,0
1.60449,1.60449
0,0
0,0
0,0
0,0
2.36328,2.36328
0.378906,0.378906
0.115234,0.115234
0,0
5.07227,5.07227
4.09473,4.09473
1.06152,1.06152
6,6
0,0
6,6
0,0
0,0
0.0742188,0.0742188
0,0
0,0
0,0
4.00195,4.00195
5.0127,5.0127
6,6
2.68848,2.68848
4.2959,4.2959
0,0
6,6
0,0
4.23828,4.23828
0.835938,0.835938
0,0
6,6
6,6
6,6
4.15625,4.15625
5.4248,5.4248
0,0
6,6
0,0
0.296875,0.296875
2.24414,2.24414
0.737305,0.737305
6,6
0,0
6,6
6,6
6,6
3.97656,3.97656
3.43555,3.43555
6,6
6,6
1.62793,1.62793
6,6
6,6
0,0
0,0
6,6
6,6
1.05469,1.05469
1.8623,1.8623
6,6
6,6
6,6
6,6
0.270508,0.270508
0,0
6,6
6,6
6,6
0.525391,0.525391
6,6
6,6
0,0
0,0
6,6
6,6
6,6
0,0
6,6
6,6
6,6
6,6
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.33887,2.33887
6,6
4.08496,4.08496
0,0
2.93555,2.93555
6,6
3.28418,3.28418
1.64551,1.64551
6,6
0,0
2.64941,2.64941
6,6
0,0
4.38672,4.38672
0.174805,0.174805
6,6
6,6
6,6
0,0
5.50586,5.50586
3.8252,3.8252
6,6
6,6
0,0
3.5332,3.5332
6,6
6,6
6,6
0.746094,0.746094
1.78516,1.78516
0,0
0,0
6,6
6,6
3.1709,3.1709
0.745117,0.745117
6,6
6,6
0,0
6,6
6,6
4.70703,4.70703
6,6
6,6
6,6
0,0
0,0
4.85742,4.85742
6,6
0,0
6,6
6,6
6,6
6,6
6,6
6,6
0,0
1.05957,1.05957
0,0
6,6
0.96875,0.96875
0,0
0,0
6,6
0,0
0,0
6,6
3.20215,3.20215
0,0
0,0
6,6
6,6
6,6
0,0
0,0
0,0
0.529297,0.529297
0,0
6,6
0,0
1.27734,1.27734
6,6
6,6
6,6
4.1875,4.1875
4.9375,4.9375
3.4707,3.4707
0.898438,0.898438
4.5459,4.5459
6,6
0,0
0,0
0,0
0,0
0.689453,0.689453
6,6
0,0
0,0
6,6
6,6
5.61914,5.61914
3.88477,3.88477
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,0
2.36328,2.36328
0.298828,0.298828
2.89063,2.89063
4.93359,4.93359
0,0
0,0
0,0
3.36328,3.36328
5.87305,5.87305
2.35547,2.35547
0.71875,0.71875
5.31543,5.31543
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
4.98242,4.98242
0.335938,0.335938
6,6
6,6
1.58984,1.58984
0,0
0,0
0,0
0,0
0,0
0,0
0.0214844,0.0214844
0,0
0,0
0,0
0.883789,0.883789
2.70898,2.70898
3.61328,3.61328
0,0
0,0
0,0
6,6
2.12793,2.12793
0,0
0.446289,0.446289
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
1.09863,1.09863
5.06543,5.06543
6,6
6,6
5.97168,5.97168
2.10938,2.10938
5.08398,5.08398
0,0
0.21875,0.21875
6,6
6,6
0,0
6,6
6,6
1.63867,1.63867
4.45898,4.45898
6,6
6,6
6,6
6,6
6,6
6,6
6,6
5.26855,5.26855
0.744141,0.744141
0,0
4.32813,4.32813
0,0
3.28613,3.28613
6,6
6,6
6,6
6,6
5.21582,5.21582
6,6
6,6
2.41992,2.41992
1.33691,1.33691
0,0
0.936523,0.936523
5.17383,5.17383
2.47266,2.47266
0,0
6,6
5.62012,5.62012
1.70996,1.70996
3.21777,3.21777
0,0
0.136719,0.136719
0.15625,0.15625
0,0
3.62793,3.62793
0,0
6,6
1.02734,1.02734
0,0
0,0
0,0
6,6
6,6
0.424805,0.424805
5.39258,5.39258
0,0
0,0
6,6
0,0
0,0
0,0
2.9375,2.9375
0,0
0,0
1.78027,1.78027
3.67676,3.67676
6,6
5.20508,5.20508
5.58008,5.58008
0,0
0.911133,0.911133
5.53711,5.53711
0,0
0,0
0,0
6,6
5.32324,5.32324
5.15332,5.15332
4.13672,4.13672
0.625977,0.625977
6,6
0,0
4.43945,4.43945
2.00781,2.00781
3.29102,3.29102
0,0
5.15723,5.15723
6,6
0,0
6,6
3.11621,3.11621
0,0
0,0
0,0
0,0
0,0
4.97852,4.97852
0,0
5.41309,5.41309
1.28125,1.28125
0,0
0.507813,0.507813
6,6
6,6
6,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.06836,5.06836
6,6
1.73633,1.73633
0,0
0,0
5.1084,5.1084
6,6
6,6
0,0
0,0
0,0
0,0
0,0
0,0
1.55566,1.55566
6,6
0,0
0,0
0,0
0,0
0,0
3.41016,3.41016
1.16602,1.16602
0,0
0,0
0,0
0,0
1.54297,1.54297
0,0
0,0
0,0
3.09668,3.09668
6,6
3.75684,3.75684
2.13965,2.13965
0,0
5.89941,5.89941
1.63086,1.63086
6,6
6,6
6,6
6,6
6,6
0,0
0.130859,0.130859
0,0
6,6
0,0
0,0
2.73633,2.73633
0,0
3.33887,3.33887
3.37402,3.37402
3.3291,3.3291
0,0
0,0
2.17578,2.17578
0,0
0,0
0,0
6,6
3.53027,3.53027
3.91504,3.91504
6,6
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
6,6
4.81543,4.81543
0,0
4.9209,4.9209
0.333008,0.333008
0,0
6,6
0.0732422,0.0732422
6,6
0,0
0,0
0,0
6,6
2.50879,2.50879
5.84082,5.84082
6,6
1.79785,1.79785
6,6
4.07227,4.07227
6,6
0,0
2.77637,2.77637
1.43359,1.43359
0,0
6,6
1.41309,1.41309
1.73926,1.73926
1.89258,1.89258
6,6
0.174805,0.174805
3.05566,3.05566
0,0
0,0
0,0
0,0
6,6
0,0
0.365234,0.365234
0,0
3.69043,3.69043
0,0
4.29785,4.29785
4.05762,4.05762
0,0
0,0
0,0
5.74414,5.74414
0,0
0.844727,0.844727
6,6
